pagamento_id,reserva_id,data_pagamento_id,forma_pagamento,valor_pago,status_pagamento,taxa_gateway
516,543,20240406,Crédito,384.65,Aprovado,10.77
517,544,20250616,Crédito,127.59,Aprovado,3.57
518,545,20251122,Boleto,446.18,Aprovado,5.35
519,546,20240121,Crédito,1217.96,Aprovado,34.1
520,547,20240705,Crédito,7204.31,Aprovado,201.72
521,548,20251008,Crédito,668.78,Estornado,18.73
522,549,20250121,Crédito,747.89,Aprovado,20.94
523,550,20251108,Crédito,497.79,Aprovado,13.94
524,551,20240928,Crédito,3022.61,Aprovado,84.63
525,552,20240810,PIX,795.44,Aprovado,9.55
526,553,20240328,Crédito,490.35,Aprovado,13.73
527,554,20241219,PIX,2339.47,Aprovado,28.07
528,555,20251221,PIX,803.08,Aprovado,9.64
529,556,20251001,Boleto,594.39,Aprovado,7.13
530,558,20250901,Crédito,1219.91,Aprovado,34.16
531,559,20250830,Crédito,3160.96,Aprovado,88.51
532,560,20250114,Crédito,387.77,Aprovado,10.86
533,561,20241213,Crédito,1450.88,Aprovado,40.62
534,562,20240912,PIX,85.06,Aprovado,1.02
535,563,20250909,Crédito,1032.52,Aprovado,28.91
536,564,20240129,Débito,356.47,Aprovado,9.98
537,565,20250404,Boleto,3302.89,Aprovado,39.63
538,567,20250529,PIX,1882.48,Aprovado,22.59
539,568,20260101,Crédito,181.27,Aprovado,5.08
540,568,20251231,Crédito,184.6,Aprovado,5.17
541,569,20241123,Crédito,1476.0,Aprovado,41.33
542,570,20251019,PIX,1746.68,Aprovado,20.96
543,573,20251008,PIX,2851.02,Aprovado,34.21
544,574,20250811,Débito,1255.44,Aprovado,35.15
545,578,20241110,Boleto,546.12,Aprovado,6.55
546,579,20251214,Crédito,1993.22,Aprovado,55.81
547,580,20240913,Crédito,256.66,Aprovado,7.19
548,581,20250506,Boleto,1590.31,Aprovado,19.08
549,582,20250109,Crédito,361.32,Aprovado,10.12
550,583,20241222,Crédito,1049.4,Aprovado,29.38
551,584,20250217,Crédito,233.39,Aprovado,6.53
552,585,20240730,PIX,536.36,Aprovado,6.44
553,586,20250122,PIX,1235.34,Aprovado,14.82
554,587,20250219,Crédito,753.16,Aprovado,21.09
555,588,20240917,Débito,664.58,Aprovado,18.61
556,589,20240105,Crédito,1363.15,Aprovado,38.17
557,590,20240923,Crédito,598.49,Aprovado,16.76
558,591,20240710,PIX,1116.68,Aprovado,13.4
559,591,20240710,Crédito,1127.54,Aprovado,31.57
560,592,20241105,Crédito,796.47,Aprovado,22.3
561,593,20250701,PIX,588.56,Aprovado,7.06
562,594,20241005,Crédito,1678.03,Aprovado,46.98
563,595,20241031,PIX,994.29,Aprovado,11.93
564,596,20251212,PIX,140.97,Aprovado,1.69
565,596,20251213,PIX,138.53,Aprovado,1.66
566,597,20240804,PIX,847.46,Aprovado,10.17
567,598,20250401,Crédito,2200.32,Aprovado,61.61
568,599,20251222,PIX,9147.09,Aprovado,109.77
569,600,20240605,Débito,892.25,Aprovado,24.98
570,601,20240210,Crédito,1220.75,Aprovado,34.18
571,602,20250906,Boleto,604.93,Aprovado,7.26
572,602,20250902,PIX,600.72,Aprovado,7.21
573,603,20240630,PIX,509.69,Aprovado,6.12
574,605,20250414,Crédito,237.09,Aprovado,6.64
575,606,20251117,Débito,164.49,Aprovado,4.61
576,606,20251117,Boleto,158.71,Aprovado,1.9
577,607,20250331,Crédito,283.63,Aprovado,7.94
578,608,20240510,Crédito,2021.96,Aprovado,56.61
579,609,20240402,PIX,297.25,Aprovado,3.57
580,610,20251201,PIX,519.32,Aprovado,6.23
581,611,20240406,Crédito,597.68,Aprovado,16.74
582,612,20240615,PIX,735.51,Aprovado,8.83
583,613,20241126,Crédito,1000.33,Aprovado,28.01
584,614,20250406,Crédito,352.29,Aprovado,9.86
585,615,20250313,Crédito,668.21,Aprovado,18.71
586,616,20250223,Débito,743.13,Aprovado,20.81
587,617,20251001,Boleto,267.28,Aprovado,3.21
588,618,20250123,Débito,758.21,Aprovado,21.23
589,619,20250323,Boleto,3917.29,Aprovado,47.01
590,620,20240427,Boleto,652.41,Aprovado,7.83
591,621,20251230,Crédito,1824.0,Aprovado,51.07
592,622,20240909,PIX,625.77,Aprovado,7.51
593,623,20251127,Crédito,662.15,Aprovado,18.54
594,625,20241030,PIX,795.52,Aprovado,9.55
595,626,20250822,Crédito,453.41,Aprovado,12.7
596,627,20250301,Crédito,280.74,Aprovado,7.86
597,627,20250226,Crédito,287.32,Estornado,8.04
598,628,20240925,Crédito,1045.47,Aprovado,29.27
599,629,20250717,Crédito,303.86,Aprovado,8.51
600,630,20250723,PIX,597.47,Aprovado,7.17
601,632,20241013,PIX,214.53,Aprovado,2.57
602,632,20241015,Crédito,214.45,Aprovado,6.0
603,633,20240601,Crédito,332.34,Aprovado,9.31
604,634,20240703,Débito,365.12,Aprovado,10.22
605,634,20240701,PIX,358.5,Aprovado,4.3
606,635,20241130,Crédito,983.51,Aprovado,27.54
607,636,20251103,PIX,1033.66,Aprovado,12.4
608,638,20250312,PIX,1949.61,Aprovado,23.4
609,639,20250425,PIX,1057.34,Aprovado,12.69
610,640,20240401,Crédito,495.69,Aprovado,13.88
611,640,20240331,Crédito,488.55,Aprovado,13.68
612,641,20250512,Crédito,458.95,Aprovado,12.85
613,642,20240527,Crédito,493.79,Aprovado,13.83
614,643,20251116,Débito,63.1,Aprovado,1.77
615,644,20240315,Crédito,9422.7,Aprovado,263.84
616,645,20250511,Crédito,766.55,Aprovado,21.46
617,646,20250101,Crédito,443.24,Aprovado,12.41
618,647,20251117,Crédito,55.01,Aprovado,1.54
619,649,20250927,Débito,577.61,Aprovado,16.17
620,650,20240326,Crédito,570.39,Aprovado,15.97
621,651,20240713,PIX,199.59,Aprovado,2.4
622,651,20240711,Crédito,202.49,Aprovado,5.67
623,652,20240418,Crédito,1610.82,Aprovado,45.1
624,653,20250204,Crédito,738.96,Aprovado,20.69
625,654,20250527,Crédito,269.29,Aprovado,7.54
626,655,20250919,Crédito,624.09,Aprovado,17.47
627,657,20241022,Crédito,692.32,Aprovado,19.38
628,658,20250402,PIX,114.83,Aprovado,1.38
629,659,20250324,PIX,273.93,Aprovado,3.29
630,660,20251021,Crédito,2237.03,Aprovado,62.64
631,661,20250727,Crédito,2631.13,Aprovado,73.67
632,662,20240212,PIX,801.87,Aprovado,9.62
633,663,20250301,Crédito,484.2,Aprovado,13.56
634,664,20241207,Crédito,1547.55,Aprovado,43.33
635,665,20250630,Crédito,0.0,Aprovado,0.0
636,667,20250421,Débito,517.14,Aprovado,14.48
637,668,20241102,Crédito,363.02,Aprovado,10.16
638,669,20250710,Crédito,282.42,Aprovado,7.91
639,670,20250318,Crédito,1482.38,Aprovado,41.51
640,671,20240415,PIX,596.81,Aprovado,7.16
641,672,20251228,Crédito,1003.57,Aprovado,28.1
642,673,20240529,Débito,57.85,Aprovado,1.62
643,675,20240208,Débito,615.7,Aprovado,17.24
644,677,20250525,Débito,1055.97,Aprovado,29.57
645,678,20241114,Crédito,778.27,Aprovado,21.79
646,679,20250518,Crédito,1634.11,Aprovado,45.75
647,679,20250514,Crédito,1610.98,Aprovado,45.11
648,680,20250519,Crédito,1629.2,Aprovado,45.62
649,680,20250519,Crédito,1599.32,Aprovado,44.78
650,683,20250821,Crédito,574.56,Aprovado,16.09
651,683,20250824,Crédito,583.37,Aprovado,16.33
652,684,20250217,PIX,390.56,Aprovado,4.69
653,685,20250225,Boleto,984.79,Aprovado,11.82
654,686,20241112,Débito,2408.42,Aprovado,67.44
655,687,20251004,Crédito,186.49,Aprovado,5.22
656,687,20251005,Crédito,181.53,Aprovado,5.08
657,688,20241208,Crédito,329.49,Aprovado,9.23
658,689,20240204,Crédito,272.79,Aprovado,7.64
659,690,20250417,Débito,824.48,Aprovado,23.09
660,691,20250429,PIX,187.28,Aprovado,2.25
661,693,20240413,Débito,472.36,Aprovado,13.23
662,693,20240413,Crédito,475.31,Estornado,13.31
663,694,20240601,Crédito,1312.6,Aprovado,36.75
664,695,20240213,Crédito,664.78,Aprovado,18.61
665,696,20250317,PIX,1947.28,Aprovado,23.37
666,697,20240823,PIX,4028.16,Aprovado,48.34
667,698,20241201,PIX,1054.96,Aprovado,12.66
668,699,20250525,Crédito,487.14,Aprovado,13.64
669,700,20240616,Crédito,547.02,Aprovado,15.32
670,701,20250821,PIX,177.78,Aprovado,2.13
671,701,20250823,Débito,183.94,Aprovado,5.15
672,702,20251209,Débito,1854.29,Aprovado,51.92
673,704,20240526,Crédito,760.12,Aprovado,21.28
674,705,20250102,Crédito,588.79,Aprovado,16.49
675,706,20250821,Boleto,791.1,Aprovado,9.49
676,707,20240719,Crédito,2842.8,Aprovado,79.6
677,709,20250313,Boleto,622.78,Aprovado,7.47
678,710,20250906,Crédito,511.42,Aprovado,14.32
679,711,20250412,Crédito,727.58,Aprovado,20.37
680,714,20251125,Crédito,399.54,Aprovado,11.19
681,715,20251221,Crédito,817.3,Aprovado,22.88
682,716,20250626,Débito,1389.06,Aprovado,38.89
683,717,20241116,Boleto,2175.93,Aprovado,26.11
684,718,20250414,PIX,106.72,Aprovado,1.28
685,718,20250413,Crédito,108.78,Aprovado,3.05
686,719,20250809,PIX,1122.11,Aprovado,13.47
687,720,20251019,Débito,255.61,Aprovado,7.16
688,722,20240320,Crédito,1617.03,Aprovado,45.28
689,724,20240825,Crédito,787.9,Aprovado,22.06
690,725,20241118,PIX,495.96,Aprovado,5.95
691,726,20240902,Crédito,343.86,Aprovado,9.63
692,726,20240830,Crédito,339.56,Aprovado,9.51
693,727,20250311,PIX,1994.88,Aprovado,23.94
694,728,20250408,PIX,215.85,Aprovado,2.59
695,729,20250108,Crédito,1296.6,Aprovado,36.3
696,730,20250323,PIX,129.8,Aprovado,1.56
697,731,20241002,PIX,288.38,Aprovado,3.46
698,732,20240124,Crédito,983.9,Aprovado,27.55
699,733,20240403,Crédito,4034.83,Aprovado,112.98
700,734,20251101,Crédito,474.14,Aprovado,13.28
701,735,20250810,PIX,931.41,Aprovado,11.18
702,736,20251216,Crédito,456.2,Aprovado,12.77
703,737,20251030,Boleto,345.58,Aprovado,4.15
704,738,20250112,PIX,73.94,Aprovado,0.89
705,739,20240110,Débito,1677.93,Aprovado,46.98
706,740,20251015,Crédito,523.44,Aprovado,14.66
707,741,20240812,Crédito,1926.36,Aprovado,53.94
708,742,20250218,Crédito,344.42,Aprovado,9.64
709,743,20250620,PIX,883.58,Aprovado,10.6
710,745,20251119,PIX,552.64,Aprovado,6.63
711,746,20250215,Crédito,81.91,Aprovado,2.29
712,747,20250430,PIX,167.37,Aprovado,2.01
713,747,20250502,PIX,165.98,Aprovado,1.99
714,748,20250927,PIX,382.52,Aprovado,4.59
715,749,20240322,Crédito,4618.57,Aprovado,129.32
716,750,20251120,Crédito,421.94,Aprovado,11.81
717,751,20250310,PIX,236.22,Aprovado,2.83
718,752,20240408,PIX,2386.8,Aprovado,28.64
719,753,20251226,Crédito,1201.42,Aprovado,33.64
720,753,20251226,PIX,1191.1,Aprovado,14.29
721,754,20250316,Débito,290.72,Aprovado,8.14
722,755,20250125,Crédito,410.42,Aprovado,11.49
723,756,20251113,Boleto,324.37,Aprovado,3.89
724,757,20250809,Crédito,607.97,Aprovado,17.02
725,757,20250806,Crédito,613.84,Aprovado,17.19
726,758,20240608,Crédito,1572.4,Aprovado,44.03
727,760,20240210,Crédito,99.88,Aprovado,2.8
728,761,20240904,Crédito,707.81,Aprovado,19.82
729,762,20251020,Crédito,454.98,Aprovado,12.74
730,762,20251022,Crédito,462.71,Aprovado,12.96
731,763,20250712,Crédito,520.76,Aprovado,14.58
732,763,20250713,Crédito,524.22,Aprovado,14.68
733,766,20240820,Boleto,144.99,Aprovado,1.74
734,767,20250428,Crédito,2406.5,Aprovado,67.38
735,768,20250104,PIX,395.38,Aprovado,4.74
736,769,20241116,Débito,2075.46,Aprovado,58.11
737,770,20240520,Crédito,40.6,Aprovado,1.14
738,771,20240220,Boleto,2070.35,Aprovado,24.84
739,775,20250909,Débito,634.07,Aprovado,17.75
740,776,20240127,PIX,136.3,Aprovado,1.64
741,777,20240608,Boleto,1260.4,Aprovado,15.12
742,778,20251221,Débito,479.29,Aprovado,13.42
743,779,20250705,PIX,1303.22,Aprovado,15.64
744,780,20240122,Boleto,386.5,Aprovado,4.64
745,780,20240122,PIX,388.46,Aprovado,4.66
746,781,20240304,Crédito,4195.28,Aprovado,117.47
747,782,20251002,PIX,719.44,Aprovado,8.63
748,783,20250217,Crédito,178.16,Aprovado,4.99
749,783,20250220,PIX,177.52,Aprovado,2.13
750,784,20250325,Boleto,299.65,Aprovado,3.6
751,785,20240612,Crédito,463.96,Aprovado,12.99
752,785,20240613,PIX,462.81,Aprovado,5.55
753,786,20251128,Crédito,378.78,Aprovado,10.61
754,786,20251124,Crédito,388.54,Aprovado,10.88
755,788,20240209,PIX,496.42,Aprovado,5.96
756,789,20250721,Boleto,2926.53,Aprovado,35.12
757,790,20250107,PIX,141.47,Aprovado,1.7
758,790,20250109,PIX,137.34,Aprovado,1.65
759,791,20250130,Crédito,3019.06,Aprovado,84.53
760,792,20250106,Crédito,956.98,Aprovado,26.8
761,793,20240806,Crédito,4097.49,Aprovado,114.73
762,795,20250401,Crédito,420.55,Aprovado,11.78
763,796,20240506,Boleto,870.09,Aprovado,10.44
764,797,20250121,Crédito,53.42,Aprovado,1.5
765,798,20250206,Crédito,1502.98,Aprovado,42.08
766,799,20250721,Boleto,2260.92,Aprovado,27.13
767,800,20240131,PIX,612.33,Aprovado,7.35
768,801,20250119,Débito,4252.43,Aprovado,119.07
769,802,20251010,PIX,774.57,Aprovado,9.29
770,803,20240219,PIX,2966.43,Aprovado,35.6
771,804,20250518,PIX,2091.12,Aprovado,25.09
772,805,20250409,PIX,988.25,Aprovado,11.86
773,806,20240622,PIX,2889.71,Aprovado,34.68
774,807,20250407,Crédito,1217.29,Aprovado,34.08
775,808,20251226,Boleto,1600.68,Aprovado,19.21
776,809,20250731,PIX,1136.86,Aprovado,13.64
777,810,20241112,PIX,236.28,Aprovado,2.84
778,810,20241107,Crédito,235.44,Aprovado,6.59
779,811,20250419,Crédito,1993.99,Aprovado,55.83
780,812,20240216,Crédito,201.35,Aprovado,5.64
781,813,20240910,PIX,712.48,Aprovado,8.55
782,814,20250308,Crédito,692.79,Estornado,19.4
783,816,20250721,Crédito,2832.8,Aprovado,79.32
784,817,20241201,PIX,1534.33,Aprovado,18.41
785,818,20240929,Crédito,222.74,Aprovado,6.24
786,818,20241002,Crédito,223.06,Aprovado,6.25
787,819,20241120,PIX,2620.45,Aprovado,31.45
788,820,20240712,PIX,440.16,Aprovado,5.28
789,821,20240115,Crédito,622.59,Aprovado,17.43
790,822,20250929,Crédito,762.27,Aprovado,21.34
791,823,20250725,Boleto,976.49,Aprovado,11.72
792,823,20250726,Débito,987.02,Aprovado,27.64
793,824,20240614,Crédito,952.99,Aprovado,26.68
794,824,20240613,Crédito,928.25,Aprovado,25.99
795,825,20241212,Crédito,196.27,Aprovado,5.5
796,826,20240122,Crédito,976.76,Aprovado,27.35
797,827,20240826,Crédito,657.38,Aprovado,18.41
798,828,20241217,Crédito,656.05,Aprovado,18.37
799,829,20241107,Crédito,334.72,Aprovado,9.37
800,831,20241203,Crédito,2317.75,Aprovado,64.9
801,832,20240404,Crédito,2283.16,Aprovado,63.93
802,833,20250207,Débito,504.47,Aprovado,14.13
803,835,20251206,Débito,586.32,Aprovado,16.42
804,836,20250713,Crédito,336.2,Aprovado,9.41
805,836,20250712,Débito,338.81,Aprovado,9.49
806,837,20240806,Débito,306.69,Aprovado,8.59
807,838,20241027,PIX,398.44,Aprovado,4.78
808,839,20250312,PIX,92.25,Aprovado,1.11
809,842,20250914,Crédito,690.54,Aprovado,19.34
810,843,20240312,PIX,276.56,Aprovado,3.32
811,844,20250504,Débito,1374.34,Aprovado,38.48
812,846,20240204,Crédito,384.92,Aprovado,10.78
813,846,20240202,PIX,386.74,Aprovado,4.64
814,847,20240102,Boleto,1365.44,Aprovado,16.39
815,848,20241005,Crédito,255.59,Aprovado,7.16
816,850,20240419,Crédito,1012.13,Aprovado,28.34
817,851,20250225,Boleto,223.95,Aprovado,2.69
818,853,20250901,PIX,863.39,Aprovado,10.36
819,854,20240907,PIX,302.99,Aprovado,3.64
820,855,20250502,Crédito,373.82,Aprovado,10.47
821,856,20250814,Crédito,179.34,Aprovado,5.02
822,857,20250716,Boleto,921.28,Aprovado,11.06
823,860,20251213,Boleto,5367.83,Aprovado,64.41
824,861,20240404,PIX,186.81,Aprovado,2.24
825,861,20240405,Crédito,181.01,Aprovado,5.07
826,862,20240805,Crédito,4429.17,Aprovado,124.02
827,863,20250906,Crédito,315.5,Aprovado,8.83
828,864,20240227,PIX,2501.2,Aprovado,30.01
829,865,20250706,Crédito,503.64,Aprovado,14.1
830,867,20240402,PIX,585.69,Aprovado,7.03
831,868,20250617,Boleto,1678.9,Aprovado,20.15
832,869,20250312,PIX,125.32,Aprovado,1.5
833,869,20250313,Crédito,122.39,Aprovado,3.43
834,870,20240921,PIX,1002.93,Aprovado,12.04
835,871,20250314,Débito,94.27,Aprovado,2.64
836,873,20250403,Crédito,1653.71,Aprovado,46.3
837,874,20240404,Crédito,332.64,Aprovado,9.31
838,874,20240402,PIX,332.82,Aprovado,3.99
839,875,20240616,Crédito,1396.95,Aprovado,39.11
840,877,20240201,PIX,1683.59,Aprovado,20.2
841,878,20240930,PIX,1391.16,Aprovado,16.69
842,879,20241112,Crédito,1194.19,Aprovado,33.44
843,880,20251230,PIX,952.92,Aprovado,11.44
844,881,20250102,Crédito,1142.56,Aprovado,31.99
845,882,20251007,Crédito,66.21,Aprovado,1.85
846,883,20240518,PIX,705.68,Aprovado,8.47
847,884,20251120,Crédito,807.62,Aprovado,22.61
848,885,20240803,PIX,560.11,Aprovado,6.72
849,885,20240729,Crédito,569.05,Aprovado,15.93
850,886,20240109,Crédito,1098.48,Aprovado,30.76
851,887,20250929,Crédito,1225.26,Aprovado,34.31
852,888,20240925,Crédito,733.24,Aprovado,20.53
853,889,20250327,Crédito,4481.8,Aprovado,125.49
854,889,20250330,Crédito,4415.71,Aprovado,123.64
855,890,20240214,Crédito,804.06,Aprovado,22.51
856,891,20251108,Crédito,1812.82,Aprovado,50.76
857,891,20251106,Crédito,1849.02,Estornado,51.77
858,892,20241212,Crédito,280.01,Aprovado,7.84
859,892,20241211,PIX,277.7,Aprovado,3.33
860,893,20251121,Crédito,230.12,Aprovado,6.44
861,894,20251021,PIX,660.91,Aprovado,7.93
862,895,20240423,Boleto,2781.82,Aprovado,33.38
863,895,20240425,PIX,2725.58,Aprovado,32.71
864,897,20250304,Crédito,303.24,Aprovado,8.49
865,898,20250406,Boleto,720.46,Aprovado,8.65
866,899,20251030,Crédito,1267.91,Aprovado,35.5
867,900,20240506,PIX,373.93,Aprovado,4.49
868,901,20241230,Crédito,103.69,Aprovado,2.9
869,902,20240715,Débito,1405.42,Aprovado,39.35
870,902,20240715,Crédito,1407.08,Aprovado,39.4
871,903,20250116,Crédito,5411.92,Aprovado,151.53
872,904,20250509,PIX,549.26,Aprovado,6.59
873,905,20250309,PIX,230.14,Aprovado,2.76
874,907,20250118,Crédito,331.48,Aprovado,9.28
875,908,20250122,Débito,873.78,Aprovado,24.47
876,909,20240822,PIX,843.55,Aprovado,10.12
877,909,20240819,Boleto,852.66,Aprovado,10.23
878,910,20250713,Crédito,1833.89,Aprovado,51.35
879,910,20250717,Crédito,1819.79,Aprovado,50.95
880,911,20250914,Crédito,1279.77,Aprovado,35.83
881,912,20260103,Crédito,336.13,Aprovado,9.41
882,912,20260103,PIX,342.21,Aprovado,4.11
883,913,20250423,PIX,221.45,Aprovado,2.66
884,914,20240509,Crédito,576.79,Aprovado,16.15
885,915,20250418,Crédito,2623.21,Aprovado,73.45
886,916,20241122,Crédito,391.01,Aprovado,10.95
887,916,20241127,PIX,384.2,Aprovado,4.61
888,917,20250521,Crédito,530.72,Aprovado,14.86
889,918,20241219,Crédito,283.81,Aprovado,7.95
890,918,20241217,PIX,279.52,Aprovado,3.35
891,919,20250908,PIX,676.14,Aprovado,8.11
892,920,20250709,Crédito,2475.58,Aprovado,69.32
893,921,20250724,PIX,7677.06,Aprovado,92.12
894,922,20250211,Crédito,0.0,Aprovado,0.0
895,922,20250210,PIX,0.0,Aprovado,0.0
896,923,20250120,PIX,151.2,Aprovado,1.81
897,925,20250516,Crédito,98.48,Aprovado,2.76
898,925,20250517,Crédito,99.86,Aprovado,2.8
899,926,20250225,Crédito,2035.27,Aprovado,56.99
900,927,20251119,Crédito,2571.5,Aprovado,72.0
901,928,20240205,Crédito,720.93,Aprovado,20.19
902,929,20240321,PIX,772.21,Aprovado,9.27
903,930,20250921,Crédito,240.4,Aprovado,6.73
904,931,20250709,Boleto,1460.5,Aprovado,17.53
905,933,20240730,Crédito,516.51,Aprovado,14.46
906,934,20250529,Crédito,969.89,Aprovado,27.16
907,935,20240817,PIX,918.2,Aprovado,11.02
908,936,20240611,PIX,860.85,Aprovado,10.33
909,937,20241222,PIX,448.15,Aprovado,5.38
910,938,20240827,Crédito,329.43,Aprovado,9.22
911,939,20241211,Crédito,1077.79,Aprovado,30.18
912,939,20241206,Crédito,1064.59,Estornado,29.81
913,940,20240304,Crédito,934.3,Aprovado,26.16
914,941,20240301,Crédito,1659.5,Aprovado,46.47
915,942,20240504,Crédito,664.86,Aprovado,18.62
916,944,20251013,Débito,738.59,Aprovado,20.68
917,945,20241218,Crédito,335.14,Aprovado,9.38
918,946,20251107,Débito,1418.96,Aprovado,39.73
919,947,20240309,Boleto,773.15,Aprovado,9.28
920,947,20240308,Crédito,779.26,Aprovado,21.82
921,948,20241226,Crédito,1550.7,Aprovado,43.42
922,948,20241226,Crédito,1576.16,Aprovado,44.13
923,949,20250201,Crédito,418.11,Aprovado,11.71
924,950,20251204,PIX,451.68,Aprovado,5.42
925,951,20240325,PIX,126.74,Aprovado,1.52
926,951,20240325,Crédito,123.15,Aprovado,3.45
927,952,20240707,PIX,223.1,Aprovado,2.68
928,952,20240705,Crédito,224.26,Aprovado,6.28
929,953,20240507,PIX,218.82,Aprovado,2.63
930,954,20250521,PIX,271.61,Aprovado,3.26
931,955,20240425,Crédito,379.52,Aprovado,10.63
932,956,20250824,PIX,463.29,Aprovado,5.56
933,957,20241118,Crédito,6644.44,Aprovado,186.04
934,958,20251122,Crédito,1083.06,Aprovado,30.33
935,959,20250529,Crédito,577.09,Aprovado,16.16
936,960,20250216,Boleto,2308.2,Aprovado,27.7
937,961,20241112,Débito,1432.97,Aprovado,40.12
938,961,20241110,PIX,1435.72,Estornado,17.23
939,962,20250701,Crédito,621.83,Aprovado,17.41
940,962,20250627,PIX,601.34,Aprovado,7.22
941,963,20241101,PIX,247.87,Aprovado,2.97
942,966,20240131,Crédito,964.88,Aprovado,27.02
943,967,20250207,Débito,298.68,Aprovado,8.36
944,968,20251118,Crédito,636.72,Aprovado,17.83
945,968,20251117,Crédito,639.81,Aprovado,17.91
946,969,20240331,Crédito,1085.58,Aprovado,30.4
947,970,20250423,Débito,119.97,Aprovado,3.36
948,970,20250423,Crédito,118.57,Aprovado,3.32
949,971,20240718,Crédito,855.02,Aprovado,23.94
950,972,20240225,Crédito,216.46,Aprovado,6.06
951,973,20251206,Crédito,683.36,Aprovado,19.13
952,974,20251227,Crédito,1157.05,Aprovado,32.4
953,975,20251125,PIX,666.54,Aprovado,8.0
954,977,20241026,Crédito,289.66,Aprovado,8.11
955,978,20251231,PIX,1206.73,Aprovado,14.48
956,979,20250214,Boleto,757.17,Aprovado,9.09
957,980,20250726,Débito,5265.42,Aprovado,147.43
958,981,20240601,Crédito,1788.95,Aprovado,50.09
