hotel_id,data_id,tipo_quarto,quartos_total,quartos_manutencao,quartos_disponiveis
1,20240518,Superior,40,2,38
1,20240519,Superior,40,0,40
1,20240520,Superior,40,1,39
1,20240521,Superior,40,1,39
1,20240522,Superior,40,0,40
1,20240523,Superior,40,1,39
1,20240524,Superior,40,1,39
1,20240525,Superior,40,2,38
1,20240526,Superior,40,1,39
1,20240527,Superior,40,1,39
1,20240528,Superior,40,2,38
1,20240529,Superior,40,0,40
1,20240530,Superior,40,0,40
1,20240531,Superior,40,0,40
1,20240601,Superior,40,0,40
1,20240602,Superior,40,2,38
1,20240603,Superior,40,1,39
1,20240604,Superior,40,0,40
1,20240605,Superior,40,0,40
1,20240606,Superior,40,0,40
1,20240607,Superior,40,0,40
1,20240608,Superior,40,0,40
1,20240609,Superior,40,2,38
1,20240610,Superior,40,1,39
1,20240611,Superior,40,0,40
1,20240612,Superior,40,2,38
1,20240613,Superior,40,3,37
1,20240614,Superior,40,0,40
1,20240615,Superior,40,1,39
1,20240616,Superior,40,1,39
1,20240617,Superior,40,1,39
1,20240618,Superior,40,2,38
1,20240619,Superior,40,4,36
1,20240620,Superior,40,3,37
1,20240621,Superior,40,3,37
1,20240622,Superior,40,1,39
1,20240623,Superior,40,0,40
1,20240624,Superior,40,2,38
1,20240625,Superior,40,2,38
1,20240626,Superior,40,1,39
1,20240627,Superior,40,3,37
1,20240628,Superior,40,1,39
1,20240629,Superior,40,0,40
1,20240630,Superior,40,4,36
1,20240701,Superior,40,1,39
1,20240702,Superior,40,0,40
1,20240703,Superior,40,1,39
1,20240704,Superior,40,1,39
1,20240705,Superior,40,0,40
1,20240706,Superior,40,2,38
1,20240707,Superior,40,2,38
1,20240708,Superior,40,0,40
1,20240709,Superior,40,2,38
1,20240710,Superior,40,1,39
1,20240711,Superior,40,2,38
1,20240712,Superior,40,2,38
1,20240713,Superior,40,0,40
1,20240714,Superior,40,0,40
1,20240715,Superior,40,0,40
1,20240716,Superior,40,0,40
1,20240717,Superior,40,1,39
1,20240718,Superior,40,1,39
1,20240719,Superior,40,3,37
1,20240720,Superior,40,0,40
1,20240721,Superior,40,4,36
1,20240722,Superior,40,1,39
1,20240723,Superior,40,0,40
1,20240724,Superior,40,0,40
1,20240725,Superior,40,2,38
1,20240726,Superior,40,1,39
1,20240727,Superior,40,0,40
1,20240728,Superior,40,1,39
1,20240729,Superior,40,0,40
1,20240730,Superior,40,1,39
1,20240731,Superior,40,0,40
1,20240801,Superior,40,2,38
1,20240802,Superior,40,2,38
1,20240803,Superior,40,3,37
1,20240804,Superior,40,1,39
1,20240805,Superior,40,3,37
1,20240806,Superior,40,1,39
1,20240807,Superior,40,2,38
1,20240808,Superior,40,1,39
1,20240809,Superior,40,2,38
1,20240810,Superior,40,1,39
1,20240811,Superior,40,0,40
1,20240812,Superior,40,3,37
1,20240813,Superior,40,2,38
1,20240814,Superior,40,1,39
1,20240815,Superior,40,1,39
1,20240816,Superior,40,2,38
1,20240817,Superior,40,1,39
1,20240818,Superior,40,1,39
1,20240819,Superior,40,2,38
1,20240820,Superior,40,0,40
1,20240821,Superior,40,0,40
1,20240822,Superior,40,1,39
1,20240823,Superior,40,3,37
1,20240824,Superior,40,2,38
1,20240825,Superior,40,3,37
1,20240826,Superior,40,1,39
1,20240827,Superior,40,2,38
1,20240828,Superior,40,0,40
1,20240829,Superior,40,1,39
1,20240830,Superior,40,1,39
1,20240831,Superior,40,1,39
1,20240901,Superior,40,0,40
1,20240902,Superior,40,1,39
1,20240903,Superior,40,2,38
1,20240904,Superior,40,1,39
1,20240905,Superior,40,1,39
1,20240906,Superior,40,1,39
1,20240907,Superior,40,0,40
1,20240908,Superior,40,4,36
1,20240909,Superior,40,3,37
1,20240910,Superior,40,1,39
1,20240911,Superior,40,6,34
1,20240912,Superior,40,2,38
1,20240913,Superior,40,2,38
1,20240914,Superior,40,2,38
1,20240915,Superior,40,1,39
1,20240916,Superior,40,4,36
1,20240917,Superior,40,0,40
1,20240918,Superior,40,3,37
1,20240919,Superior,40,1,39
1,20240920,Superior,40,1,39
1,20240921,Superior,40,2,38
1,20240922,Superior,40,0,40
1,20240923,Superior,40,2,38
1,20240924,Superior,40,2,38
1,20240925,Superior,40,0,40
1,20240926,Superior,40,0,40
1,20240927,Superior,40,1,39
1,20240928,Superior,40,1,39
1,20240929,Superior,40,4,36
1,20240930,Superior,40,0,40
1,20241001,Superior,40,1,39
1,20241002,Superior,40,1,39
1,20241003,Superior,40,1,39
1,20241004,Superior,40,0,40
1,20241005,Superior,40,0,40
1,20241006,Superior,40,1,39
1,20241007,Superior,40,0,40
1,20241008,Superior,40,0,40
1,20241009,Superior,40,3,37
1,20241010,Superior,40,4,36
1,20241011,Superior,40,0,40
1,20241012,Superior,40,2,38
1,20241013,Superior,40,0,40
1,20241014,Superior,40,1,39
1,20241015,Superior,40,0,40
1,20241016,Superior,40,2,38
1,20241017,Superior,40,4,36
1,20241018,Superior,40,0,40
1,20241019,Superior,40,0,40
1,20241020,Superior,40,2,38
1,20241021,Superior,40,4,36
1,20241022,Superior,40,0,40
1,20241023,Superior,40,0,40
1,20241024,Superior,40,1,39
1,20241025,Superior,40,3,37
1,20241026,Superior,40,1,39
1,20241027,Superior,40,4,36
1,20241028,Superior,40,0,40
1,20241029,Superior,40,2,38
1,20241030,Superior,40,0,40
1,20241031,Superior,40,3,37
1,20241101,Superior,40,0,40
1,20241102,Superior,40,0,40
1,20241103,Superior,40,1,39
1,20241104,Superior,40,1,39
1,20241105,Superior,40,2,38
1,20241106,Superior,40,1,39
1,20241107,Superior,40,0,40
1,20241108,Superior,40,0,40
1,20241109,Superior,40,2,38
1,20241110,Superior,40,2,38
1,20241111,Superior,40,2,38
1,20241112,Superior,40,0,40
1,20241113,Superior,40,1,39
1,20241114,Superior,40,2,38
1,20241115,Superior,40,3,37
1,20241116,Superior,40,2,38
1,20241117,Superior,40,3,37
1,20241118,Superior,40,0,40
1,20241119,Superior,40,2,38
1,20241120,Superior,40,2,38
1,20241121,Superior,40,0,40
1,20241122,Superior,40,1,39
1,20241123,Superior,40,1,39
1,20241124,Superior,40,0,40
1,20241125,Superior,40,0,40
1,20241126,Superior,40,2,38
1,20241127,Superior,40,0,40
1,20241128,Superior,40,0,40
1,20241129,Superior,40,2,38
1,20241130,Superior,40,5,35
1,20241201,Superior,40,0,40
1,20241202,Superior,40,0,40
1,20241203,Superior,40,0,40
1,20241204,Superior,40,2,38
1,20241205,Superior,40,0,40
1,20241206,Superior,40,1,39
1,20241207,Superior,40,3,37
1,20241208,Superior,40,1,39
1,20241209,Superior,40,1,39
1,20241210,Superior,40,1,39
1,20241211,Superior,40,1,39
1,20241212,Superior,40,0,40
1,20241213,Superior,40,1,39
1,20241214,Superior,40,0,40
1,20241215,Superior,40,1,39
1,20241216,Superior,40,1,39
1,20241217,Superior,40,1,39
1,20241218,Superior,40,0,40
1,20241219,Superior,40,2,38
1,20241220,Superior,40,0,40
1,20241221,Superior,40,0,40
1,20241222,Superior,40,0,40
1,20241223,Superior,40,0,40
1,20241224,Superior,40,1,39
1,20241225,Superior,40,0,40
1,20241226,Superior,40,2,38
1,20241227,Superior,40,2,38
1,20241228,Superior,40,0,40
1,20241229,Superior,40,1,39
1,20241230,Superior,40,2,38
1,20241231,Superior,40,1,39
1,20250101,Superior,40,1,39
1,20250102,Superior,40,1,39
1,20250103,Superior,40,2,38
1,20250104,Superior,40,1,39
1,20250105,Superior,40,0,40
1,20250106,Superior,40,3,37
1,20250107,Superior,40,1,39
1,20250108,Superior,40,0,40
1,20250109,Superior,40,0,40
1,20250110,Superior,40,1,39
1,20250111,Superior,40,1,39
1,20250112,Superior,40,2,38
1,20250113,Superior,40,4,36
1,20250114,Superior,40,1,39
1,20250115,Superior,40,2,38
1,20250116,Superior,40,0,40
1,20250117,Superior,40,0,40
1,20250118,Superior,40,0,40
1,20250119,Superior,40,0,40
1,20250120,Superior,40,0,40
1,20250121,Superior,40,0,40
1,20250122,Superior,40,2,38
1,20250123,Superior,40,3,37
1,20250124,Superior,40,1,39
1,20250125,Superior,40,2,38
1,20250126,Superior,40,0,40
1,20250127,Superior,40,3,37
1,20250128,Superior,40,0,40
1,20250129,Superior,40,0,40
1,20250130,Superior,40,1,39
1,20250131,Superior,40,0,40
1,20250201,Superior,40,1,39
1,20250202,Superior,40,1,39
1,20250203,Superior,40,0,40
1,20250204,Superior,40,0,40
1,20250205,Superior,40,1,39
1,20250206,Superior,40,1,39
1,20250207,Superior,40,0,40
1,20250208,Superior,40,0,40
1,20250209,Superior,40,2,38
1,20250210,Superior,40,0,40
1,20250211,Superior,40,0,40
1,20250212,Superior,40,0,40
1,20250213,Superior,40,1,39
1,20250214,Superior,40,0,40
1,20250215,Superior,40,2,38
1,20250216,Superior,40,0,40
1,20250217,Superior,40,0,40
1,20250218,Superior,40,2,38
1,20250219,Superior,40,0,40
1,20250220,Superior,40,0,40
1,20250221,Superior,40,0,40
1,20250222,Superior,40,1,39
1,20250223,Superior,40,1,39
1,20250224,Superior,40,2,38
1,20250225,Superior,40,2,38
1,20250226,Superior,40,1,39
1,20250227,Superior,40,0,40
1,20250228,Superior,40,2,38
1,20250301,Superior,40,2,38
1,20250302,Superior,40,1,39
1,20250303,Superior,40,1,39
1,20250304,Superior,40,3,37
1,20250305,Superior,40,2,38
1,20250306,Superior,40,3,37
1,20250307,Superior,40,2,38
1,20250308,Superior,40,2,38
1,20250309,Superior,40,2,38
1,20250310,Superior,40,5,35
1,20250311,Superior,40,2,38
1,20250312,Superior,40,3,37
1,20250313,Superior,40,1,39
1,20250314,Superior,40,3,37
1,20250315,Superior,40,1,39
1,20250316,Superior,40,0,40
1,20250317,Superior,40,1,39
1,20250318,Superior,40,4,36
1,20250319,Superior,40,0,40
1,20250320,Superior,40,2,38
1,20250321,Superior,40,3,37
1,20250322,Superior,40,1,39
1,20250323,Superior,40,1,39
1,20250324,Superior,40,1,39
1,20250325,Superior,40,1,39
1,20250326,Superior,40,1,39
1,20250327,Superior,40,0,40
1,20250328,Superior,40,1,39
1,20250329,Superior,40,1,39
1,20250330,Superior,40,2,38
1,20250331,Superior,40,2,38
1,20250401,Superior,40,3,37
1,20250402,Superior,40,1,39
1,20250403,Superior,40,0,40
1,20250404,Superior,40,0,40
1,20250405,Superior,40,1,39
1,20250406,Superior,40,1,39
1,20250407,Superior,40,2,38
1,20250408,Superior,40,1,39
1,20250409,Superior,40,3,37
1,20250410,Superior,40,0,40
1,20250411,Superior,40,1,39
1,20250412,Superior,40,2,38
1,20250413,Superior,40,0,40
1,20250414,Superior,40,2,38
1,20250415,Superior,40,2,38
1,20250416,Superior,40,3,37
1,20250417,Superior,40,1,39
1,20250418,Superior,40,0,40
1,20250419,Superior,40,3,37
1,20250420,Superior,40,3,37
1,20250421,Superior,40,1,39
1,20250422,Superior,40,1,39
1,20250423,Superior,40,1,39
1,20250424,Superior,40,6,34
1,20250425,Superior,40,5,35
1,20250426,Superior,40,2,38
1,20250427,Superior,40,2,38
1,20250428,Superior,40,1,39
1,20250429,Superior,40,0,40
1,20250430,Superior,40,4,36
1,20250501,Superior,40,2,38
1,20250502,Superior,40,2,38
1,20250503,Superior,40,1,39
1,20250504,Superior,40,2,38
1,20250505,Superior,40,1,39
1,20250506,Superior,40,2,38
1,20250507,Superior,40,1,39
1,20250508,Superior,40,1,39
1,20250509,Superior,40,0,40
1,20250510,Superior,40,2,38
1,20250511,Superior,40,2,38
1,20250512,Superior,40,4,36
1,20250513,Superior,40,1,39
1,20250514,Superior,40,5,35
1,20250515,Superior,40,4,36
1,20250516,Superior,40,0,40
1,20250517,Superior,40,1,39
1,20250518,Superior,40,1,39
1,20250519,Superior,40,3,37
1,20250520,Superior,40,0,40
1,20250521,Superior,40,1,39
1,20250522,Superior,40,1,39
1,20250523,Superior,40,0,40
1,20250524,Superior,40,2,38
1,20250525,Superior,40,1,39
1,20250526,Superior,40,1,39
1,20250527,Superior,40,2,38
1,20250528,Superior,40,2,38
1,20250529,Superior,40,0,40
1,20250530,Superior,40,2,38
1,20250531,Superior,40,0,40
1,20250601,Superior,40,1,39
1,20250602,Superior,40,1,39
1,20250603,Superior,40,1,39
1,20250604,Superior,40,0,40
1,20250605,Superior,40,1,39
1,20250606,Superior,40,0,40
1,20250607,Superior,40,0,40
1,20250608,Superior,40,1,39
1,20250609,Superior,40,1,39
1,20250610,Superior,40,0,40
1,20250611,Superior,40,1,39
1,20250612,Superior,40,1,39
1,20250613,Superior,40,2,38
1,20250614,Superior,40,1,39
1,20250615,Superior,40,1,39
1,20250616,Superior,40,1,39
1,20250617,Superior,40,1,39
1,20250618,Superior,40,2,38
1,20250619,Superior,40,3,37
1,20250620,Superior,40,0,40
1,20250621,Superior,40,3,37
1,20250622,Superior,40,0,40
1,20250623,Superior,40,0,40
1,20250624,Superior,40,2,38
1,20250625,Superior,40,1,39
1,20250626,Superior,40,1,39
1,20250627,Superior,40,3,37
1,20250628,Superior,40,0,40
1,20250629,Superior,40,3,37
1,20250630,Superior,40,1,39
1,20250701,Superior,40,1,39
1,20250702,Superior,40,0,40
1,20250703,Superior,40,1,39
1,20250704,Superior,40,0,40
1,20250705,Superior,40,2,38
1,20250706,Superior,40,3,37
1,20250707,Superior,40,1,39
1,20250708,Superior,40,0,40
1,20250709,Superior,40,0,40
1,20250710,Superior,40,0,40
1,20250711,Superior,40,3,37
1,20250712,Superior,40,2,38
1,20250713,Superior,40,2,38
1,20250714,Superior,40,0,40
1,20250715,Superior,40,1,39
1,20250716,Superior,40,2,38
1,20250717,Superior,40,0,40
1,20250718,Superior,40,1,39
1,20250719,Superior,40,2,38
1,20250720,Superior,40,1,39
1,20250721,Superior,40,2,38
1,20250722,Superior,40,0,40
1,20250723,Superior,40,1,39
1,20250724,Superior,40,1,39
1,20250725,Superior,40,1,39
1,20250726,Superior,40,1,39
1,20250727,Superior,40,1,39
1,20250728,Superior,40,0,40
1,20250729,Superior,40,2,38
1,20250730,Superior,40,0,40
1,20250731,Superior,40,0,40
1,20250801,Superior,40,0,40
1,20250802,Superior,40,2,38
1,20250803,Superior,40,0,40
1,20250804,Superior,40,0,40
1,20250805,Superior,40,1,39
1,20250806,Superior,40,1,39
1,20250807,Superior,40,1,39
1,20250808,Superior,40,2,38
1,20250809,Superior,40,1,39
1,20250810,Superior,40,0,40
1,20250811,Superior,40,2,38
1,20250812,Superior,40,2,38
1,20250813,Superior,40,2,38
1,20250814,Superior,40,0,40
1,20250815,Superior,40,0,40
1,20250816,Superior,40,2,38
1,20250817,Superior,40,0,40
1,20250818,Superior,40,5,35
1,20250819,Superior,40,0,40
1,20250820,Superior,40,1,39
1,20250821,Superior,40,1,39
1,20250822,Superior,40,0,40
1,20250823,Superior,40,1,39
1,20250824,Superior,40,1,39
1,20250825,Superior,40,1,39
1,20250826,Superior,40,0,40
1,20250827,Superior,40,1,39
1,20250828,Superior,40,1,39
1,20250829,Superior,40,1,39
1,20250830,Superior,40,2,38
1,20250831,Superior,40,0,40
1,20250901,Superior,40,1,39
1,20250902,Superior,40,1,39
1,20250903,Superior,40,1,39
1,20250904,Superior,40,2,38
1,20250905,Superior,40,2,38
1,20250906,Superior,40,1,39
1,20250907,Superior,40,1,39
1,20250908,Superior,40,3,37
1,20250909,Superior,40,1,39
1,20250910,Superior,40,3,37
1,20250911,Superior,40,4,36
1,20250912,Superior,40,3,37
1,20250913,Superior,40,1,39
1,20250914,Superior,40,6,34
1,20250915,Superior,40,3,37
1,20250916,Superior,40,0,40
1,20250917,Superior,40,2,38
1,20250918,Superior,40,1,39
1,20250919,Superior,40,2,38
1,20250920,Superior,40,2,38
1,20250921,Superior,40,2,38
1,20250922,Superior,40,1,39
1,20250923,Superior,40,0,40
1,20250924,Superior,40,2,38
1,20250925,Superior,40,1,39
1,20250926,Superior,40,0,40
1,20250927,Superior,40,1,39
1,20250928,Superior,40,3,37
1,20250929,Superior,40,4,36
1,20250930,Superior,40,3,37
1,20251001,Superior,40,2,38
1,20251002,Superior,40,1,39
1,20251003,Superior,40,1,39
1,20251004,Superior,40,2,38
1,20251005,Superior,40,1,39
1,20251006,Superior,40,4,36
1,20251007,Superior,40,2,38
1,20251008,Superior,40,1,39
1,20251009,Superior,40,3,37
1,20251010,Superior,40,1,39
1,20251011,Superior,40,1,39
1,20251012,Superior,40,1,39
1,20251013,Superior,40,2,38
1,20251014,Superior,40,0,40
1,20251015,Superior,40,4,36
1,20251016,Superior,40,4,36
1,20251017,Superior,40,6,34
1,20251018,Superior,40,1,39
1,20251019,Superior,40,2,38
1,20251020,Superior,40,2,38
1,20251021,Superior,40,2,38
1,20251022,Superior,40,0,40
1,20251023,Superior,40,0,40
1,20251024,Superior,40,0,40
1,20251025,Superior,40,0,40
1,20251026,Superior,40,3,37
1,20251027,Superior,40,0,40
1,20251028,Superior,40,2,38
1,20251029,Superior,40,1,39
1,20251030,Superior,40,1,39
1,20251031,Superior,40,1,39
1,20251101,Superior,40,2,38
1,20251102,Superior,40,0,40
1,20251103,Superior,40,0,40
1,20251104,Superior,40,1,39
1,20251105,Superior,40,2,38
1,20251106,Superior,40,2,38
1,20251107,Superior,40,2,38
1,20251108,Superior,40,4,36
1,20251109,Superior,40,4,36
1,20251110,Superior,40,1,39
1,20251111,Superior,40,1,39
1,20251112,Superior,40,1,39
1,20251113,Superior,40,2,38
1,20251114,Superior,40,3,37
1,20251115,Superior,40,1,39
1,20251116,Superior,40,1,39
1,20251117,Superior,40,1,39
1,20251118,Superior,40,1,39
1,20251119,Superior,40,2,38
1,20251120,Superior,40,1,39
1,20251121,Superior,40,2,38
1,20251122,Superior,40,3,37
1,20251123,Superior,40,1,39
1,20251124,Superior,40,3,37
1,20251125,Superior,40,5,35
1,20251126,Superior,40,2,38
1,20251127,Superior,40,2,38
1,20251128,Superior,40,2,38
1,20251129,Superior,40,0,40
1,20251130,Superior,40,0,40
1,20251201,Superior,40,1,39
1,20251202,Superior,40,1,39
1,20251203,Superior,40,0,40
1,20251204,Superior,40,0,40
1,20251205,Superior,40,1,39
1,20251206,Superior,40,1,39
1,20251207,Superior,40,0,40
1,20251208,Superior,40,0,40
1,20251209,Superior,40,0,40
1,20251210,Superior,40,0,40
1,20251211,Superior,40,0,40
1,20251212,Superior,40,1,39
1,20251213,Superior,40,0,40
1,20251214,Superior,40,2,38
1,20251215,Superior,40,1,39
1,20251216,Superior,40,2,38
1,20251217,Superior,40,0,40
1,20251218,Superior,40,0,40
1,20251219,Superior,40,1,39
1,20251220,Superior,40,2,38
1,20251221,Superior,40,0,40
1,20251222,Superior,40,0,40
1,20251223,Superior,40,0,40
1,20251224,Superior,40,2,38
1,20251225,Superior,40,0,40
1,20251226,Superior,40,1,39
1,20251227,Superior,40,1,39
1,20251228,Superior,40,2,38
1,20251229,Superior,40,0,40
1,20251230,Superior,40,1,39
1,20251231,Superior,40,1,39
1,20240101,Deluxe,30,0,30
1,20240102,Deluxe,30,0,30
1,20240103,Deluxe,30,2,28
1,20240104,Deluxe,30,0,30
1,20240105,Deluxe,30,0,30
1,20240106,Deluxe,30,3,27
1,20240107,Deluxe,30,1,29
1,20240108,Deluxe,30,0,30
1,20240109,Deluxe,30,1,29
1,20240110,Deluxe,30,0,30
1,20240111,Deluxe,30,2,28
1,20240112,Deluxe,30,0,30
1,20240113,Deluxe,30,0,30
1,20240114,Deluxe,30,0,30
1,20240115,Deluxe,30,0,30
1,20240116,Deluxe,30,1,29
1,20240117,Deluxe,30,1,29
1,20240118,Deluxe,30,0,30
1,20240119,Deluxe,30,0,30
1,20240120,Deluxe,30,2,28
1,20240121,Deluxe,30,1,29
1,20240122,Deluxe,30,0,30
1,20240123,Deluxe,30,0,30
1,20240124,Deluxe,30,0,30
1,20240125,Deluxe,30,2,28
1,20240126,Deluxe,30,2,28
1,20240127,Deluxe,30,0,30
1,20240128,Deluxe,30,0,30
1,20240129,Deluxe,30,0,30
1,20240130,Deluxe,30,0,30
1,20240131,Deluxe,30,0,30
1,20240201,Deluxe,30,1,29
1,20240202,Deluxe,30,0,30
1,20240203,Deluxe,30,0,30
1,20240204,Deluxe,30,0,30
1,20240205,Deluxe,30,0,30
1,20240206,Deluxe,30,0,30
1,20240207,Deluxe,30,3,27
1,20240208,Deluxe,30,3,27
1,20240209,Deluxe,30,1,29
1,20240210,Deluxe,30,0,30
1,20240211,Deluxe,30,0,30
1,20240212,Deluxe,30,0,30
1,20240213,Deluxe,30,3,27
1,20240214,Deluxe,30,0,30
1,20240215,Deluxe,30,0,30
1,20240216,Deluxe,30,1,29
1,20240217,Deluxe,30,1,29
1,20240218,Deluxe,30,0,30
1,20240219,Deluxe,30,0,30
1,20240220,Deluxe,30,0,30
1,20240221,Deluxe,30,1,29
1,20240222,Deluxe,30,1,29
1,20240223,Deluxe,30,1,29
1,20240224,Deluxe,30,0,30
1,20240225,Deluxe,30,1,29
1,20240226,Deluxe,30,2,28
1,20240227,Deluxe,30,0,30
1,20240228,Deluxe,30,0,30
1,20240229,Deluxe,30,1,29
1,20240301,Deluxe,30,2,28
1,20240302,Deluxe,30,1,29
1,20240303,Deluxe,30,2,28
1,20240304,Deluxe,30,2,28
1,20240305,Deluxe,30,1,29
1,20240306,Deluxe,30,4,26
1,20240307,Deluxe,30,1,29
1,20240308,Deluxe,30,1,29
1,20240309,Deluxe,30,0,30
1,20240310,Deluxe,30,2,28
1,20240311,Deluxe,30,0,30
1,20240312,Deluxe,30,1,29
1,20240313,Deluxe,30,1,29
1,20240314,Deluxe,30,0,30
1,20240315,Deluxe,30,1,29
1,20240316,Deluxe,30,2,28
1,20240317,Deluxe,30,1,29
1,20240318,Deluxe,30,1,29
1,20240319,Deluxe,30,7,23
1,20240320,Deluxe,30,2,28
1,20240321,Deluxe,30,0,30
1,20240322,Deluxe,30,1,29
1,20240323,Deluxe,30,0,30
1,20240324,Deluxe,30,3,27
1,20240325,Deluxe,30,0,30
1,20240326,Deluxe,30,3,27
1,20240327,Deluxe,30,0,30
1,20240328,Deluxe,30,2,28
1,20240329,Deluxe,30,2,28
1,20240330,Deluxe,30,0,30
1,20240331,Deluxe,30,1,29
1,20240401,Deluxe,30,1,29
1,20240402,Deluxe,30,1,29
1,20240403,Deluxe,30,0,30
